dataset,parameter_type,parameter_value,train_accuracy,test_accuracy,final_population_size,best_model_fitness,best_model_id,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,lineage_file,generation_stats,parameter_config,training_time,convergence_generation
breast_cancer,epochs,1,0.3032967150211334,0.24561403691768646,7,0.2051381574313908,890575,0.30244732039157124,0.3032967032967033,0.30287096242011025,0.25208916009831345,0.24561403508771928,0.24879813169286855,arcnet_breast_cancer_epochs_1_phase_20250722_173630,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.008821835519587361, 'best_fitness': 0.0442686006259384, 'worst_fitness': 0.0013329046517591347, 'fitness_std': 0.012807101237366027, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.026790955473056443, 'best_fitness': 0.07175808527034755, 'worst_fitness': 0.002668472359022239, 'fitness_std': 0.02443686880857825, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.042978862004717136, 'best_fitness': 0.09821598926586879, 'worst_fitness': 0.003882990775052922, 'fitness_std': 0.037460014792537064, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 464, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.06760845425599385, 'best_fitness': 0.12034399475918944, 'worst_fitness': 0.02017313975192203, 'fitness_std': 0.03716830865038189, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 666, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.08611230759086262, 'best_fitness': 0.2051381574313908, 'worst_fitness': 0.023761827705719683, 'fitness_std': 0.05540525642585837, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 1, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,epochs,5,0.6659340858459473,0.7017543911933899,7,0.6442681932186778,403703,0.7818656229615134,0.6659340659340659,0.5645017015895648,0.7983291562238931,0.7017543859649122,0.6330588271377745,arcnet_breast_cancer_epochs_5_phase_20250722_173631,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.020688006769898036, 'best_fitness': 0.09305852366718968, 'worst_fitness': 0.0016637350242015361, 'fitness_std': 0.02831626062058271, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.09672747896233588, 'best_fitness': 0.21406210566419642, 'worst_fitness': 0.02698201679212245, 'fitness_std': 0.06687220539858768, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.17940338457172292, 'best_fitness': 0.31123820938654306, 'worst_fitness': 0.040757708031932134, 'fitness_std': 0.08481641965325977, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 460, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.32414599963986507, 'best_fitness': 0.5313404149095425, 'worst_fitness': 0.13856863229127409, 'fitness_std': 0.1417996314428563, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 666, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.47684866107831114, 'best_fitness': 0.6442681932186778, 'worst_fitness': 0.24967186066343613, 'fitness_std': 0.1124911596648187, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 5, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,epochs,10,0.6285714507102966,0.6228070259094238,7,0.7606768544909474,729632,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_epochs_10_phase_20250722_173633,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.10422564476237502, 'best_fitness': 0.4904250685627459, 'worst_fitness': 0.0006223112878242882, 'fitness_std': 0.15076398885568307, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.40247071242930127, 'best_fitness': 0.6155158328283896, 'worst_fitness': 0.029952536454607985, 'fitness_std': 0.23826022380544196, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.6295035326181063, 'best_fitness': 0.7273228262108391, 'worst_fitness': 0.3143796530006877, 'fitness_std': 0.13145379632316284, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 454, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.719373505102725, 'best_fitness': 0.7470305062545912, 'worst_fitness': 0.6866824850865306, 'fitness_std': 0.022516201229306476, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 667, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.7378286050734747, 'best_fitness': 0.7606768544909474, 'worst_fitness': 0.7054723907744473, 'fitness_std': 0.02284375144430345, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 10, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,epochs,15,0.6285714507102966,0.6228070259094238,7,0.7875865341758841,337896,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_epochs_15_phase_20250722_173634,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.1072656659847655, 'best_fitness': 0.33728393610291674, 'worst_fitness': 0.0006839048193500317, 'fitness_std': 0.11403150670207855, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.46569245253783814, 'best_fitness': 0.5890595939322552, 'worst_fitness': 0.2172373810363233, 'fitness_std': 0.13555623026462496, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.6600893682211825, 'best_fitness': 0.7323455998150586, 'worst_fitness': 0.5020822213169809, 'fitness_std': 0.07338212094798784, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 454, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.7490845533166733, 'best_fitness': 0.7760481244480784, 'worst_fitness': 0.6509396114914019, 'fitness_std': 0.04204552937602555, 'avg_assembly_index': 19.428571428571427, 'total_q_experiences': 662, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.7587465605337153, 'best_fitness': 0.7875865341758841, 'worst_fitness': 0.6587824520394133, 'fitness_std': 0.04302632123812572, 'avg_assembly_index': 19.428571428571427, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 15, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,epochs,20,0.6285714507102966,0.6228070259094238,7,0.7849259295049961,727465,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_epochs_20_phase_20250722_173636,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.13709946467009984, 'best_fitness': 0.41056360159364264, 'worst_fitness': 0.004561822206292845, 'fitness_std': 0.13632426559465186, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.5478608759728273, 'best_fitness': 0.7183254946650129, 'worst_fitness': 0.3702872630281414, 'fitness_std': 0.11235684023814839, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.7210466599882125, 'best_fitness': 0.7583786609086621, 'worst_fitness': 0.641804487531625, 'fitness_std': 0.03795690435777314, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 449, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.7482257015363875, 'best_fitness': 0.7708993005593003, 'worst_fitness': 0.7180569151538746, 'fitness_std': 0.018788353404161587, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 670, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.7700913530269646, 'best_fitness': 0.7849259295049961, 'worst_fitness': 0.7320832864160111, 'fitness_std': 0.020358392564260672, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 20, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,epochs,30,0.6285714507102966,0.6228070259094238,7,0.7931360318804717,341999,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_epochs_30_phase_20250722_173639,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.08920329088703978, 'best_fitness': 0.4189210966767153, 'worst_fitness': 0.012446821441594749, 'fitness_std': 0.11713708389636307, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.5241523073892349, 'best_fitness': 0.665261165077494, 'worst_fitness': 0.2764596327004971, 'fitness_std': 0.14418100323425012, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.6983573537757631, 'best_fitness': 0.7734251639997972, 'worst_fitness': 0.6460335467959544, 'fitness_std': 0.03890080516954768, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 454, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.7575445518914525, 'best_fitness': 0.7889224061517944, 'worst_fitness': 0.706007755338744, 'fitness_std': 0.028548269377887157, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 667, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.774774845919336, 'best_fitness': 0.7931360318804717, 'worst_fitness': 0.7311965022262047, 'fitness_std': 0.02101014049549774, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 30, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
