dataset,parameter_type,parameter_value,train_accuracy,test_accuracy,final_population_size,best_model_fitness,best_model_id,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,lineage_file,generation_stats,parameter_config,training_time,convergence_generation
breast_cancer,hidden_dim,16,0.6285714507102966,0.6315789222717285,7,0.3461368411492709,928463,0.6605739238927012,0.6285714285714286,0.6348159202233186,0.6427827811286458,0.631578947368421,0.6354657423610176,arcnet_breast_cancer_hidden_dim_16_phase_20250722_174238,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.03656112295072791, 'best_fitness': 0.2758413505013385, 'worst_fitness': 0.0005793403906969192, 'fitness_std': 0.0802996260052146, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.08412815213061063, 'best_fitness': 0.24260728983801325, 'worst_fitness': 0.015724154527679435, 'fitness_std': 0.0922497685628998, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.13705179179202864, 'best_fitness': 0.26688305916172594, 'worst_fitness': 0.022437146734167093, 'fitness_std': 0.105840007659204, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 448, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.17837862564783483, 'best_fitness': 0.28382336909650085, 'worst_fitness': 0.04564997103167465, 'fitness_std': 0.07414247303542858, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 658, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.25408458085342633, 'best_fitness': 0.3461368411492709, 'worst_fitness': 0.1441622969706802, 'fitness_std': 0.07665419724984016, 'avg_assembly_index': 19.714285714285715, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,hidden_dim,32,0.7252747416496277,0.7456140518188477,7,0.23515889904273604,894343,0.8088286409454293,0.7252747252747253,0.6692974682143555,0.8193859649122807,0.7456140350877193,0.7024725556581513,arcnet_breast_cancer_hidden_dim_32_phase_20250722_174240,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.031709495260175954, 'best_fitness': 0.09307221862939101, 'worst_fitness': 0.0028825194740281636, 'fitness_std': 0.030969316124005754, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.07462281365666167, 'best_fitness': 0.13232779908379264, 'worst_fitness': 0.021901303940662357, 'fitness_std': 0.035570897295309066, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.09566249674360794, 'best_fitness': 0.18195708293179724, 'worst_fitness': 0.023554862835946398, 'fitness_std': 0.049715757654257, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 464, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.13639375784025337, 'best_fitness': 0.17028605903228178, 'worst_fitness': 0.10709595909302375, 'fitness_std': 0.018016797137027887, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 666, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.18398389500817952, 'best_fitness': 0.25268100172984176, 'worst_fitness': 0.11734177968783642, 'fitness_std': 0.05211230686163514, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 32, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,hidden_dim,64,0.6285714507102966,0.6228070259094238,7,0.06658386778069035,901362,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_hidden_dim_64_phase_20250722_174242,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.01024290458565123, 'best_fitness': 0.01957287521926191, 'worst_fitness': 0.0007499805455485927, 'fitness_std': 0.006772870912816458, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.022836028123159133, 'best_fitness': 0.029171198515801324, 'worst_fitness': 0.013179204584246028, 'fitness_std': 0.005128868963825308, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.02451167783888925, 'best_fitness': 0.02975692299903525, 'worst_fitness': 0.015803531354736965, 'fitness_std': 0.004828202016714935, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 466, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.03384282644977729, 'best_fitness': 0.04395759181670832, 'worst_fitness': 0.02229260093213523, 'fitness_std': 0.0062923604863229, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.03598331497965675, 'best_fitness': 0.06658386778069035, 'worst_fitness': 0.021854156949201575, 'fitness_std': 0.015166476453733412, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 64, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,hidden_dim,128,0.37142857909202576,0.37719297409057617,7,0.018896848598141083,146566,0.13795918367346938,0.37142857142857144,0.20119047619047617,0.1422745460141582,0.37719298245614036,0.20661526427533802,arcnet_breast_cancer_hidden_dim_128_phase_20250722_174244,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.011071673589681221, 'best_fitness': 0.02545298416004589, 'worst_fitness': 0.0031007429178664604, 'fitness_std': 0.0074240393907790015, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.01587984851563279, 'best_fitness': 0.021762835863284587, 'worst_fitness': 0.011286343698063441, 'fitness_std': 0.0037841615353079124, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.01531770713048417, 'best_fitness': 0.023464112691184532, 'worst_fitness': 0.009669239878178436, 'fitness_std': 0.0039362376374346576, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 466, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.016712389163734954, 'best_fitness': 0.02787325740306312, 'worst_fitness': 0.010163590444649328, 'fitness_std': 0.005643263614149441, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.018017283789293938, 'best_fitness': 0.023440521367040647, 'worst_fitness': 0.013771210592501838, 'fitness_std': 0.0027143360956025857, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 128, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,hidden_dim,256,0.37142857909202576,0.37719297409057617,7,0.007937117815926471,157677,0.13795918367346938,0.37142857142857144,0.20119047619047617,0.1422745460141582,0.37719298245614036,0.20661526427533802,arcnet_breast_cancer_hidden_dim_256_phase_20250722_174247,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.0057277266455432576, 'best_fitness': 0.01356743170480402, 'worst_fitness': 0.0019062766695773531, 'fitness_std': 0.0034629169309413027, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.006311533848444178, 'best_fitness': 0.007650590651374202, 'worst_fitness': 0.005335497405523203, 'fitness_std': 0.0007666327002209851, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.005983487573356236, 'best_fitness': 0.008156976491998513, 'worst_fitness': 0.004088149475460405, 'fitness_std': 0.0013750718285501994, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 466, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.006120231665876828, 'best_fitness': 0.007944126375806295, 'worst_fitness': 0.0026715810887801747, 'fitness_std': 0.0016023309990860577, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.005215451032611488, 'best_fitness': 0.007937117815926471, 'worst_fitness': 0.0025469227455715273, 'fitness_std': 0.0019085346674885403, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 256, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,hidden_dim,512,0.6285714507102966,0.6228070259094238,7,0.0010762362709096371,753258,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_hidden_dim_512_phase_20250722_174255,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.001119462323775928, 'best_fitness': 0.0030657710239168127, 'worst_fitness': 0.0006131105059838148, 'fitness_std': 0.0007209116491394356, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.0009238656598119937, 'best_fitness': 0.0010736444468879875, 'worst_fitness': 0.0007537672721464223, 'fitness_std': 9.575870903058449e-05, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.0008079808894607506, 'best_fitness': 0.0013035586658287101, 'worst_fitness': 0.0003908397319503561, 'fitness_std': 0.0002965252167298284, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 466, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.0009882006370937207, 'best_fitness': 0.0012690771127783068, 'worst_fitness': 0.0006484656686427507, 'fitness_std': 0.0001825720089796049, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.000955141044733988, 'best_fitness': 0.0010762362709096371, 'worst_fitness': 0.0007964275092983787, 'fitness_std': 0.00010896574346258216, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 512, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
