dataset,parameter_type,parameter_value,train_accuracy,test_accuracy,final_population_size,best_model_fitness,best_model_id,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,lineage_file,generation_stats,parameter_config,training_time,convergence_generation
breast_cancer,initial_population,1,0.6769230961799622,0.6929824352264404,1,0.06619734457093593,842010,0.7866050808314088,0.676923076923077,0.5856243036794849,0.7943561734524991,0.6929824561403509,0.617988140840636,arcnet_breast_cancer_initial_population_1_phase_20250722_173539,"[{'generation': 0, 'population_size': 1, 'avg_fitness': 0.030282352579673058, 'best_fitness': 0.030282352579673058, 'worst_fitness': 0.030282352579673058, 'fitness_std': 0.0, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 1}, {'generation': 1, 'population_size': 1, 'avg_fitness': 0.0525248679835419, 'best_fitness': 0.0525248679835419, 'worst_fitness': 0.0525248679835419, 'fitness_std': 0.0, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 1}, {'generation': 2, 'population_size': 1, 'avg_fitness': 0.05088533581693361, 'best_fitness': 0.05088533581693361, 'worst_fitness': 0.05088533581693361, 'fitness_std': 0.0, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 1}, {'generation': 3, 'population_size': 1, 'avg_fitness': 0.08504995115964117, 'best_fitness': 0.08504995115964117, 'worst_fitness': 0.08504995115964117, 'fitness_std': 0.0, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 1}, {'generation': 4, 'population_size': 1, 'avg_fitness': 0.06619734457093593, 'best_fitness': 0.06619734457093593, 'worst_fitness': 0.06619734457093593, 'fitness_std': 0.0, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 1}]","{'hidden_dim': 16, 'initial_population': 1, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,initial_population,5,0.6285714507102966,0.6228070259094238,7,0.48914606523399085,24882,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_initial_population_5_phase_20250722_173540,"[{'generation': 0, 'population_size': 5, 'avg_fitness': 0.08109514472886212, 'best_fitness': 0.22054498426141214, 'worst_fitness': 0.0013674055224521494, 'fitness_std': 0.09672168305520325, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 5}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.13615876673424981, 'best_fitness': 0.31559531303446603, 'worst_fitness': 0.001995271338452102, 'fitness_std': 0.12434768212660013, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 7}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.22293966908146395, 'best_fitness': 0.3539031895174959, 'worst_fitness': 0.0033108420782485518, 'fitness_std': 0.10397130708250042, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 448, 'lineage_size': 9}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.28487034097995295, 'best_fitness': 0.4269287633348313, 'worst_fitness': 0.2010323706718385, 'fitness_std': 0.07130727688181954, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 661, 'lineage_size': 11}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.36758436182917364, 'best_fitness': 0.48914606523399085, 'worst_fitness': 0.2515602623090359, 'fitness_std': 0.09522878264103611, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 13}]","{'hidden_dim': 16, 'initial_population': 5, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,initial_population,10,0.6351648569107056,0.6315789222717285,7,0.1649734838308991,848290,0.6637755102040815,0.6351648351648351,0.5075188435542659,0.64422317053896,0.631578947368421,0.5118817109663792,arcnet_breast_cancer_initial_population_10_phase_20250722_173541,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.010709847732540126, 'best_fitness': 0.07634870941442781, 'worst_fitness': 0.0009382563847419262, 'fitness_std': 0.02208719385995424, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.03133946372736388, 'best_fitness': 0.08089743118931975, 'worst_fitness': 0.0035658231607222316, 'fitness_std': 0.030575398078335328, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.06048967898624592, 'best_fitness': 0.11310621575811888, 'worst_fitness': 0.004629561277438483, 'fitness_std': 0.04273118678279323, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 464, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.10744446748300189, 'best_fitness': 0.1453789314542614, 'worst_fitness': 0.04184215688606143, 'fitness_std': 0.035604940335676745, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 666, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.12438219561687822, 'best_fitness': 0.1767521893095348, 'worst_fitness': 0.057111441318584456, 'fitness_std': 0.044283816158905254, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,initial_population,20,0.6285714507102966,0.6228070259094238,7,0.449465962975862,582557,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_initial_population_20_phase_20250722_173542,"[{'generation': 0, 'population_size': 20, 'avg_fitness': 0.033783339521530356, 'best_fitness': 0.1383559751396885, 'worst_fitness': 0.0006653425332315935, 'fitness_std': 0.03800457204642526, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 20}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.1389212443340231, 'best_fitness': 0.2486868990872773, 'worst_fitness': 0.049210183352723445, 'fitness_std': 0.06608634824777933, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 22}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.19039339346796333, 'best_fitness': 0.36698364761868807, 'worst_fitness': 0.09946587329924261, 'fitness_std': 0.09444850878099224, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 460, 'lineage_size': 24}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.2873717847365541, 'best_fitness': 0.3877410240391255, 'worst_fitness': 0.16544289608375268, 'fitness_std': 0.075573159225882, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 666, 'lineage_size': 26}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.37309122175740583, 'best_fitness': 0.449465962975862, 'worst_fitness': 0.2789930530842595, 'fitness_std': 0.05412201865047006, 'avg_assembly_index': 19.714285714285715, 'total_q_experiences': 672, 'lineage_size': 28}]","{'hidden_dim': 16, 'initial_population': 20, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,initial_population,50,0.6307692527770996,0.6228070259094238,7,0.5486128060544466,193977,0.7674008810572687,0.6307692307692307,0.49023847376788554,0.5778508771929824,0.6228070175438597,0.49322851755983765,arcnet_breast_cancer_initial_population_50_phase_20250722_173544,"[{'generation': 0, 'population_size': 50, 'avg_fitness': 0.018768782742682056, 'best_fitness': 0.21311939878060232, 'worst_fitness': 0.000417172303058975, 'fitness_std': 0.03475384909687126, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 50}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.11805108002545263, 'best_fitness': 0.24034879566417902, 'worst_fitness': 0.042114757025706336, 'fitness_std': 0.07120849008314725, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 52}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.19360080123244208, 'best_fitness': 0.3308758209862777, 'worst_fitness': 0.04729731131680154, 'fitness_std': 0.08877152746376796, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 444, 'lineage_size': 54}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.3312456246801365, 'best_fitness': 0.4872595339666667, 'worst_fitness': 0.16390200105383615, 'fitness_std': 0.10345679881992931, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 659, 'lineage_size': 56}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.3595161047680818, 'best_fitness': 0.5486128060544466, 'worst_fitness': 0.21914823870149083, 'fitness_std': 0.10532985875837914, 'avg_assembly_index': 19.714285714285715, 'total_q_experiences': 672, 'lineage_size': 58}]","{'hidden_dim': 16, 'initial_population': 50, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,initial_population,100,0.6329670548439026,0.6140350699424744,7,0.6751639430636108,836941,0.7682749921160518,0.6329670329670329,0.4952145813338036,0.5128813023549866,0.6140350877192983,0.4886379829171591,arcnet_breast_cancer_initial_population_100_phase_20250722_173546,"[{'generation': 0, 'population_size': 100, 'avg_fitness': 0.023550634300993037, 'best_fitness': 0.35837627157108154, 'worst_fitness': 0.0003513792062776091, 'fitness_std': 0.04366959024359376, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 100}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.2495041941725767, 'best_fitness': 0.45441838932816064, 'worst_fitness': 0.12246672264962107, 'fitness_std': 0.12876735637213504, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 102}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.3674321914311217, 'best_fitness': 0.5221267217013574, 'worst_fitness': 0.14506730475975116, 'fitness_std': 0.12566676674040864, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 444, 'lineage_size': 104}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.49505074732765825, 'best_fitness': 0.5976273747073616, 'worst_fitness': 0.3098881587268938, 'fitness_std': 0.08487200566534274, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 658, 'lineage_size': 106}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.5579613367255923, 'best_fitness': 0.6751639430636108, 'worst_fitness': 0.38944804151731477, 'fitness_std': 0.08496300119518581, 'avg_assembly_index': 19.714285714285715, 'total_q_experiences': 672, 'lineage_size': 108}]","{'hidden_dim': 16, 'initial_population': 100, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
