dataset,parameter_type,parameter_value,train_accuracy,test_accuracy,final_population_size,best_model_fitness,best_model_id,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,lineage_file,generation_stats,parameter_config,training_time,convergence_generation
breast_cancer,lineage_prune_rate,500,0.694505512714386,0.6842105388641357,7,0.34887201234488213,932775,0.7944201680672269,0.6945054945054945,0.617674670317632,0.7904574520413182,0.6842105263157895,0.6024600827912477,arcnet_breast_cancer_lineage_prune_rate_500_phase_20250722_173642,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.02498551435938797, 'best_fitness': 0.1795268607333787, 'worst_fitness': 0.0005468566788910585, 'fitness_std': 0.05226555386480335, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.07817840753529544, 'best_fitness': 0.25148278046407024, 'worst_fitness': 0.006713554463218868, 'fitness_std': 0.08968609852318596, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.14345550800009463, 'best_fitness': 0.2768488619062587, 'worst_fitness': 0.01052717812963323, 'fitness_std': 0.09347488017612744, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 445, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.20513244180667642, 'best_fitness': 0.3067594825984755, 'worst_fitness': 0.03486914957365287, 'fitness_std': 0.09015605378780531, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 658, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.2856730527112259, 'best_fitness': 0.34887201234488213, 'worst_fitness': 0.22797788111711936, 'fitness_std': 0.040859391256530354, 'avg_assembly_index': 19.714285714285715, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 500, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,lineage_prune_rate,1000,0.6307692527770996,0.6228070259094238,7,0.07500664889146276,341233,0.7674008810572687,0.6307692307692307,0.49023847376788554,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_lineage_prune_rate_1000_phase_20250722_173643,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.012390236433415315, 'best_fitness': 0.03733325244158152, 'worst_fitness': 0.00044482232139259796, 'fitness_std': 0.011990989776133183, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.0313623710007619, 'best_fitness': 0.04127071690993568, 'worst_fitness': 0.021952819827413306, 'fitness_std': 0.007506272954437976, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.03924698239513959, 'best_fitness': 0.05928204442817722, 'worst_fitness': 0.027249541975805928, 'fitness_std': 0.01002558965982109, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 466, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.047530611272901646, 'best_fitness': 0.06183680994959707, 'worst_fitness': 0.03725985216248538, 'fitness_std': 0.007776108330799076, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.062417131354135, 'best_fitness': 0.07500664889146276, 'worst_fitness': 0.04055001715081463, 'fitness_std': 0.01155408042745916, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 1000, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,lineage_prune_rate,1500,0.6285714507102966,0.6228070259094238,7,0.05929911211034796,905164,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_lineage_prune_rate_1500_phase_20250722_173644,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.01206842120820723, 'best_fitness': 0.021665935774134205, 'worst_fitness': 0.0036454927411662327, 'fitness_std': 0.0066487462743724, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.025537167252896186, 'best_fitness': 0.03707111807439028, 'worst_fitness': 0.015235487974528169, 'fitness_std': 0.007586279450088062, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.027208817874017237, 'best_fitness': 0.04496053578612119, 'worst_fitness': 0.01119970442186328, 'fitness_std': 0.011088128322690873, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 466, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.038513175417512695, 'best_fitness': 0.06352220708071339, 'worst_fitness': 0.01671508935588206, 'fitness_std': 0.01653431091208893, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.051975241026916044, 'best_fitness': 0.08169216183707642, 'worst_fitness': 0.02346180055786932, 'fitness_std': 0.02118293197838484, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 1500, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,lineage_prune_rate,2000,0.6285714507102966,0.6228070259094238,7,0.5856430598804901,442991,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_lineage_prune_rate_2000_phase_20250722_173645,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.03893898865635828, 'best_fitness': 0.2266155901846578, 'worst_fitness': 0.0032923914489456267, 'fitness_std': 0.0635786609712034, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.11245212543222469, 'best_fitness': 0.2990673184254969, 'worst_fitness': 0.02711231934833793, 'fitness_std': 0.11534530204728007, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.2092197408922522, 'best_fitness': 0.40611005123596794, 'worst_fitness': 0.04030137478261511, 'fitness_std': 0.14929562206637415, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 448, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.3131474707024074, 'best_fitness': 0.5002355790919307, 'worst_fitness': 0.07103762905842907, 'fitness_std': 0.14573223975990857, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 659, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.5047054183975171, 'best_fitness': 0.5856430598804901, 'worst_fitness': 0.4377775475744587, 'fitness_std': 0.055058955072404936, 'avg_assembly_index': 19.714285714285715, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 2000, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,lineage_prune_rate,2500,0.6285714507102966,0.6228070259094238,7,0.6127545311823468,322092,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_lineage_prune_rate_2500_phase_20250722_173647,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.04100318402227636, 'best_fitness': 0.1693215333040682, 'worst_fitness': 0.0003138115383967111, 'fitness_std': 0.06048253733106779, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.1523330123377947, 'best_fitness': 0.3170333992474139, 'worst_fitness': 0.02491157921265254, 'fitness_std': 0.10585279266316613, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.21550950006839217, 'best_fitness': 0.373512309406427, 'worst_fitness': 0.03219566174560608, 'fitness_std': 0.10834005955006945, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 460, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.33213280285121655, 'best_fitness': 0.6042240686247375, 'worst_fitness': 0.20917386848704894, 'fitness_std': 0.1235275349185319, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 667, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.4892008134885918, 'best_fitness': 0.6127545311823468, 'worst_fitness': 0.3156857897123546, 'fitness_std': 0.08854090621306022, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 2500, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,lineage_prune_rate,3000,0.6439560651779175,0.6140350699424744,7,0.5151775044161232,285279,0.772704081632653,0.643956043956044,0.5193858593722354,0.3858096568855767,0.6140350877192983,0.47387490465293675,arcnet_breast_cancer_lineage_prune_rate_3000_phase_20250722_173648,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.04885494213438377, 'best_fitness': 0.1977893152279472, 'worst_fitness': 0.00039222701057519093, 'fitness_std': 0.06483504997633144, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.1613440189304916, 'best_fitness': 0.302663032375742, 'worst_fitness': 0.0068420048736339036, 'fitness_std': 0.08986986373162555, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.2278981910692668, 'best_fitness': 0.35814971272181695, 'worst_fitness': 0.14039609045646242, 'fitness_std': 0.07271491505869175, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 442, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.285774722289651, 'best_fitness': 0.41484015223154275, 'worst_fitness': 0.18585803513640964, 'fitness_std': 0.07731439182672784, 'avg_assembly_index': 19.428571428571427, 'total_q_experiences': 664, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.3610285982196653, 'best_fitness': 0.5151775044161232, 'worst_fitness': 0.22218427011241687, 'fitness_std': 0.10515387480162688, 'avg_assembly_index': 19.428571428571427, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 3000, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
