dataset,parameter_type,parameter_value,train_accuracy,test_accuracy,final_population_size,best_model_fitness,best_model_id,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,lineage_file,generation_stats,parameter_config,training_time,convergence_generation
breast_cancer,q_learning_method,neural,0.6285714507102966,0.6228070259094238,7,0.38896814573433536,800184,0.39510204081632655,0.6285714285714286,0.4852130325814536,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_q_learning_method_neural_phase_20250722_174458,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.03243037228122238, 'best_fitness': 0.2597202098392149, 'worst_fitness': 0.000879508703346288, 'fitness_std': 0.0759873718181648, 'avg_assembly_index': 19.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.07627461910037017, 'best_fitness': 0.296367269801714, 'worst_fitness': 0.011263735390216262, 'fitness_std': 0.10270945416146253, 'avg_assembly_index': 19.0, 'total_q_experiences': 186, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.1373026054271587, 'best_fitness': 0.3138006699166199, 'worst_fitness': 0.015812585537851635, 'fitness_std': 0.13207735451610528, 'avg_assembly_index': 19.285714285714285, 'total_q_experiences': 464, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.22787261093227412, 'best_fitness': 0.3571384233421834, 'worst_fitness': 0.0384270790822908, 'fitness_std': 0.11735658049356995, 'avg_assembly_index': 19.571428571428573, 'total_q_experiences': 666, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.3033690402825585, 'best_fitness': 0.38896814573433536, 'worst_fitness': 0.24611848695866073, 'fitness_std': 0.04735481383139342, 'avg_assembly_index': 19.714285714285715, 'total_q_experiences': 672, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'neural', 'training_method': 'loss', 'enable_irxn': True}",0,0
breast_cancer,q_learning_method,tabular,0.6329670548439026,0.6228070259094238,7,0.3994273765527697,400377,0.7682749921160518,0.6329670329670329,0.4952145813338036,0.38788858110187757,0.6228070175438597,0.4780464675201518,arcnet_breast_cancer_q_learning_method_tabular_phase_20250722_174459,"[{'generation': 0, 'population_size': 10, 'avg_fitness': 0.04016697468499759, 'best_fitness': 0.17443439567021496, 'worst_fitness': 0.0024697637097587473, 'fitness_std': 0.048829566708761374, 'avg_assembly_index': 14.0, 'total_q_experiences': 0, 'lineage_size': 10}, {'generation': 1, 'population_size': 7, 'avg_fitness': 0.10541250113314161, 'best_fitness': 0.22926510554312898, 'worst_fitness': 0.02999989128152192, 'fitness_std': 0.07334886120566264, 'avg_assembly_index': 14.0, 'total_q_experiences': 0, 'lineage_size': 12}, {'generation': 2, 'population_size': 7, 'avg_fitness': 0.1650066335535584, 'best_fitness': 0.2705140426212549, 'worst_fitness': 0.07509056583533077, 'fitness_std': 0.06119693597132507, 'avg_assembly_index': 14.0, 'total_q_experiences': 0, 'lineage_size': 14}, {'generation': 3, 'population_size': 7, 'avg_fitness': 0.23304989076602037, 'best_fitness': 0.3351634536578014, 'worst_fitness': 0.14372010588327044, 'fitness_std': 0.0697112007747856, 'avg_assembly_index': 14.0, 'total_q_experiences': 0, 'lineage_size': 16}, {'generation': 4, 'population_size': 7, 'avg_fitness': 0.26281841225807206, 'best_fitness': 0.3994273765527697, 'worst_fitness': 0.19151473154767845, 'fitness_std': 0.06526567866195726, 'avg_assembly_index': 14.0, 'total_q_experiences': 0, 'lineage_size': 18}]","{'hidden_dim': 16, 'initial_population': 10, 'steps': 5, 'epochs': 2, 'lineage_prune_rate': 800, 'lineage_kept': 500, 'num_survivors': 5, 'q_learning_method': 'tabular', 'training_method': 'loss', 'enable_irxn': True}",0,0
